size,red, green, blue, H, S, V, r, rg, most_red, least_red, most_yellow, 1_g_r, 1_rg_r, 1_gb_r, 1_rgb_r, 1_r_rg, 1_g_rg, 1_gb_rb, 1_rgb_rb, 1_r_rgb, 1_gb_rgb
9323,144.73,78.31,46.45,9.59,179.06,144.73,19.97,176.59,111,-242,301,0.541076487,1.541076487,0.862018932,1.862018932,0.648897059,0.351102941,0.652578722,1.409613976,0.537051468,0.462948532
8859,147.58,84.57,49.69,10.95,171.78,147.58,13.32,182.46,100,-245,314,0.573045128,1.573045128,0.909743868,1.909743868,0.63570967,0.36429033,0.680590054,1.428701779,0.523630429,0.476369571
8933,144.97,81.69,43.89,11.58,177.06,145,19.39,182.77,108,-248,293,0.563495896,1.563495896,0.866248189,1.866248189,0.639592341,0.360407659,0.66493699,1.432542624,0.535834411,0.464165589
8473,140.05,78.24,42.91,11.6,177.41,140.07,18.9,175.38,111,-242,293,0.558657622,1.558657622,0.865048197,1.865048197,0.641577718,0.358422282,0.662166594,1.427634456,0.536179173,0.463820827
8526,143.01,82.52,43.57,11.84,178.1,143.03,16.92,181.96,112,-245,300,0.577022586,1.577022586,0.881686595,1.881686595,0.634106327,0.365893673,0.675795905,1.442276771,0.531438127,0.468561873
8610,150.29,92.57,49.13,13.15,171.61,150.31,8.59,193.73,105,-248,305,0.615942511,1.615942511,0.942843835,1.942843835,0.618833896,0.381166104,0.710560626,1.464196169,0.514709408,0.485290592
9095,165.65,118.14,62.96,15.83,162.39,165.65,-15.45,220.83,80,-224,326,0.713190462,1.713190462,1.093268941,2.093268941,0.583706262,0.416293738,0.79217882,1.516775294,0.477721702,0.522278298
8557,158.72,128.47,70.3,18.78,143.45,158.78,-40.05,216.89,57,-232,337,0.809412802,1.809412802,1.252331149,2.252331149,0.552665483,0.447334517,0.867915466,1.560955375,0.443984447,0.556015553
9415,153.07,107.14,63.84,14.58,150.05,153.07,-17.91,196.37,96,-248,306,0.699941203,1.699941203,1.117005292,2.117005292,0.58825564,0.41174436,0.788253193,1.493937578,0.472365376,0.527634624
9113,148.83,107.17,64.96,15.17,146.8,148.84,-23.3,191.04,92,-240,319,0.720083317,1.720083317,1.156554458,2.156554458,0.581367188,0.418632813,0.805135881,1.501286309,0.463702642,0.536297358
9151,153.81,112.85,68.5,15.59,144.76,153.82,-27.54,198.16,61,-241,322,0.733697419,1.733697419,1.179052077,2.179052077,0.57680192,0.42319808,0.815752778,1.507624488,0.458915145,0.541084855
9283,154.19,117,72.15,16.3,136.9,154.2,-34.96,199.04,64,-240,314,0.758804073,1.758804073,1.226733251,2.226733251,0.568568163,0.431431837,0.83568967,1.516921446,0.449088367,0.550911633
8958,155.19,107.67,65.09,14.67,148.83,155.2,-17.57,197.77,83,-244,315,0.693794703,1.693794703,1.113216058,2.113216058,0.590390322,0.409609678,0.78427456,1.488786998,0.47321238,0.52678762
9275,151.88,104.26,58.23,15.73,157.64,151.9,-10.61,197.91,87,-242,322,0.686462997,1.686462997,1.069857782,2.069857782,0.592956977,0.407043023,0.773356813,1.496216268,0.48312498,0.51687502
9231,159.89,111.78,65.47,15.45,152.47,159.91,-17.36,206.2,71,-247,309,0.699105635,1.699105635,1.108574645,2.108574645,0.588544926,0.411455074,0.786519347,1.49600639,0.474254019,0.525745981
9295,156.36,114.13,66.37,16.49,149.61,156.39,-24.14,204.12,87,-235,321,0.729918138,1.729918138,1.154387311,2.154387311,0.578062036,0.421937964,0.81039824,1.512414134,0.464169091,0.535830909
9025,154.95,115.98,64.43,17.74,150.03,155.02,-25.46,206.5,63,-245,318,0.748499516,1.748499516,1.164311068,2.164311068,0.571918946,0.428081054,0.822363023,1.528671711,0.462040792,0.537959208
9273,159.29,116.68,68.44,16.98,148.02,159.32,-25.83,207.53,74,-241,311,0.732500471,1.732500471,1.162157072,2.162157072,0.57720042,0.42279958,0.81289246,1.512361129,0.462501089,0.537498911
9531,160.68,124.48,70.48,18.3,146.11,160.73,-34.28,214.68,72,-242,324,0.774707493,1.774707493,1.213343291,2.213343291,0.563473138,0.436526862,0.843398512,1.538501471,0.451805196,0.548194804
9000,153.43,120.2,67.91,18.78,144.54,153.49,-34.68,205.72,60,-241,323,0.783419149,1.783419149,1.226031415,2.226031415,0.560720681,0.439279319,0.84986898,1.543055932,0.449229958,0.550770042
8808,128.42,47.1,40.59,56.87,177.38,128.43,40.73,134.93,131,-232,310,0.366765301,1.366765301,0.682837564,1.682837564,0.731654512,0.268345488,0.518845039,1.278681735,0.594234418,0.405765582
7962,146.79,92.75,62.39,33.24,145.27,146.8,-8.35,177.15,94,-252,336,0.631855031,1.631855031,1.056883984,2.056883984,0.612799532,0.387200468,0.741657902,1.44339803,0.486172292,0.513827708
9284,127.8,48.33,38.28,37.9,177.16,127.81,41.19,137.85,130,-235,291,0.378169014,1.378169014,0.677699531,1.677699531,0.725600409,0.274399591,0.521495665,1.291004335,0.596054289,0.403945711
9096,123.11,47.26,42.29,59.64,168.77,123.14,33.56,128.08,130,-253,282,0.383884331,1.383884331,0.727398262,1.727398262,0.722603745,0.277396255,0.541414752,1.28573156,0.578905295,0.421094705
9294,116.93,43.52,41.43,71.67,169.92,116.95,31.98,119.02,125,-251,294,0.372188489,1.372188489,0.726503036,1.726503036,0.728762854,0.271237146,0.536435969,1.274816873,0.579205469,0.420794531
8623,126.27,48.97,41.47,39.9,174.36,126.3,35.83,133.77,126,-250,303,0.387819751,1.387819751,0.716242971,1.716242971,0.720554668,0.279445332,0.53916776,1.291939907,0.582668082,0.417331918
9221,131.04,53.28,41.91,33.6,176.19,131.05,35.85,142.41,124,-246,275,0.406593407,1.406593407,0.726419414,1.726419414,0.7109375,0.2890625,0.550390286,1.308065915,0.579233523,0.420766477
9348,140.19,59.37,38.52,23.58,184.55,140.19,42.3,161.04,116,-242,282,0.423496683,1.423496683,0.698266638,1.698266638,0.70249549,0.29750451,0.547758939,1.332214202,0.588835685,0.411164315
9065,128.11,40.41,37.25,49.86,181.69,128.12,50.45,131.27,134,-249,260,0.315432051,1.315432051,0.606197799,1.606197799,0.760206504,0.239793496,0.469641993,1.244375907,0.622588327,0.377411673
9394,122.85,36.11,33.29,61.18,191.51,122.86,53.45,125.67,131,-240,287,0.293935694,1.293935694,0.564916565,1.564916565,0.772835934,0.227164066,0.444472909,1.231266812,0.639011704,0.360988296
9116,135.49,61.63,42.18,47.51,177.47,135.51,31.68,154.94,133,-245,317,0.454867518,1.454867518,0.766182006,1.766182006,0.687347808,0.312652192,0.584285473,1.346879045,0.566193063,0.433806937
8746,141.61,75.21,48.99,26.57,167.4,141.65,17.41,167.83,116,-242,309,0.53110656,1.53110656,0.877056705,1.877056705,0.653122406,0.346877594,0.651626443,1.394596013,0.532748956,0.467251044
8801,148.46,81.34,51.95,20.98,165.45,148.48,15.17,177.85,107,-249,313,0.547891688,1.547891688,0.897817594,1.897817594,0.646040035,0.353959965,0.665086573,1.405867971,0.526921029,0.473078971
9100,139.57,64.99,45.68,43.59,171.35,139.58,28.9,158.88,124,-249,310,0.465644479,1.465644479,0.792935445,1.792935445,0.682293704,0.317706296,0.597408907,1.350823212,0.557744565,0.442255435
8763,148.03,74.4,50.49,13.19,169.49,148.03,23.14,171.94,114,-241,310,0.502600824,1.502600824,0.843680335,1.843680335,0.665512746,0.334487254,0.62910538,1.374773323,0.542393375,0.457606625
8263,147.88,101.13,65.8,17.15,142.04,147.89,-19.05,183.21,76,-250,311,0.683865296,1.683865296,1.128820665,2.128820665,0.593871732,0.406128268,0.781214901,1.473277799,0.469743655,0.530256345
8938,128.12,59.31,42.64,15.14,169.02,128.13,26.17,144.79,118,-249,278,0.462925382,1.462925382,0.79573837,1.79573837,0.683561863,0.316438137,0.597036777,1.347329585,0.556873995,0.443126005
9169,134.19,61.58,42.34,11.73,172.62,134.2,30.27,153.43,123,-243,284,0.458901557,1.458901557,0.774424324,1.774424324,0.685447208,0.314552792,0.58868181,1.348835892,0.563563059,0.436436941
8868,145.42,71.93,47.7,14.9,169.87,145.42,25.79,169.65,124,-239,300,0.494636226,1.494636226,0.82265163,1.82265163,0.669059121,0.330940879,0.619459403,1.372462717,0.548651198,0.451348802
8964,136.44,65.31,44.01,12.1,170.72,136.44,27.12,157.74,120,-238,297,0.478671944,1.478671944,0.80123131,1.80123131,0.676282528,0.323717472,0.605818786,1.361928512,0.555175781,0.444824219
9062,139.69,64.68,42.07,12.88,176.19,139.7,32.94,162.3,117,-238,294,0.46302527,1.46302527,0.76419214,1.76419214,0.683515193,0.316484807,0.58731294,1.355853873,0.566831683,0.433168317
9099,130.03,56.35,37.92,17.63,181.22,130.04,35.76,148.46,120,-249,268,0.433361532,1.433361532,0.724986542,1.724986542,0.697660693,0.302339307,0.561298005,1.335516523,0.579714668,0.420285332
9129,143.48,68.03,43.84,9.58,175.78,143.48,31.61,167.67,118,-250,275,0.474142738,1.474142738,0.779690549,1.779690549,0.678360361,0.321639639,0.597213325,1.363175315,0.561895438,0.438104562
9245,146.83,77.27,48.88,12.18,170.43,146.84,20.68,175.22,113,-244,296,0.526254853,1.526254853,0.859156848,1.859156848,0.655198572,0.344801428,0.644576159,1.394818865,0.537878233,0.462121767
8609,159.7,101.79,65.19,13.68,152.01,159.71,-7.28,196.3,92,-236,312,0.637382592,1.637382592,1.045585473,2.045585473,0.610730812,0.389269188,0.742496332,1.452621282,0.488857598,0.511142402
8859,147.32,83.15,53.72,12.44,163.33,147.33,10.45,176.75,110,-239,297,0.564417594,1.564417594,0.929065979,1.929065979,0.639215516,0.360784484,0.680809789,1.413599284,0.518385587,0.481614413
9030,149.56,83.28,53.33,15.03,164.18,149.57,12.95,179.51,112,-250,290,0.556833378,1.556833378,0.913412677,1.913412677,0.642329497,0.357670503,0.673320519,1.410468727,0.522626411,0.477373589
8678,147.02,92.69,59.63,17.91,153.94,147.04,-5.3,180.08,95,-242,305,0.630458441,1.630458441,1.036049517,2.036049517,0.613324434,0.386675566,0.737091701,1.448536172,0.49114719,0.50885281
9002,149.83,92.73,59.25,11.47,157.56,149.83,-2.15,183.31,90,-247,308,0.618901422,1.618901422,1.014349596,2.014349596,0.617702836,0.382297164,0.726898795,1.443514444,0.496438156,0.503561844
8492,136.36,84.81,53.8,16.04,153.41,136.37,-2.25,167.37,87,-256,309,0.621956586,1.621956586,1.01650044,2.01650044,0.616539314,0.383460686,0.728912495,1.445992848,0.495908645,0.504091355
9150,131.06,70.57,45.98,10.74,164.75,131.07,14.51,155.65,102,-246,291,0.538455669,1.538455669,0.889287349,1.889287349,0.65000248,0.34999752,0.658325802,1.398610484,0.529300109,0.470699891
9242,135.09,71.43,46.5,12.16,166.43,135.1,17.16,160.02,113,-246,289,0.528758605,1.528758605,0.872973573,1.872973573,0.654125508,0.345874492,0.649430035,1.393358665,0.533910363,0.466089637
9240,149.95,100.06,61.84,14.5,150.96,149.97,-11.95,188.17,82,-241,326,0.667289096,1.667289096,1.079693231,2.079693231,0.599776009,0.400223991,0.76443647,1.472449124,0.480840148,0.519159852
9164,141.23,81.55,50.95,10.88,163.96,141.24,8.73,171.83,102,-243,321,0.577426892,1.577426892,0.938185938,1.938185938,0.633943801,0.366056199,0.6894578,1.424341763,0.515946371,0.484053629
9259,144.5,76.46,45.28,11.09,174.5,144.52,22.76,175.68,100,-249,293,0.529134948,1.529134948,0.842491349,1.842491349,0.653964518,0.346035482,0.641479608,1.402887554,0.542743389,0.457256611
9236,130.74,61.83,36.53,12.5,184.05,130.75,32.38,156.04,112,-245,298,0.472923359,1.472923359,0.752332874,1.752332874,0.67892195,0.32107805,0.588031327,1.369641896,0.570667831,0.429332169
9398,140.43,68.22,40.67,11.16,181.92,140.44,31.54,167.98,111,-249,298,0.485793634,1.485793634,0.775404116,1.775404116,0.673040978,0.326959022,0.601270017,1.376697957,0.563252046,0.436747954
9197,154.05,95.77,53.48,13.37,168.29,154.06,4.8,196.34,86,-243,303,0.621681272,1.621681272,0.968841285,1.968841285,0.616643984,0.383356016,0.719173132,1.461475449,0.507912957,0.492087043
8783,146.07,89.32,49.34,15.16,169.01,146.08,7.41,186.05,87,-245,311,0.611487643,1.611487643,0.949270898,1.949270898,0.620544628,0.379455372,0.709584975,1.457090221,0.513012327,0.486987673
9208,147.58,85.29,47.75,11.95,172.55,147.59,14.54,185.12,106,-243,307,0.577923838,1.577923838,0.901477165,1.901477165,0.633744149,0.366255851,0.681103773,1.436645677,0.52590692,0.47409308
9070,135.44,68.89,38.73,12.33,181.47,135.45,27.82,165.6,113,-250,275,0.508638512,1.508638512,0.794595393,1.794595393,0.662849312,0.337150688,0.61790205,1.3955331,0.557228668,0.442771332
8695,132.07,69.46,40.61,12.94,177.2,132.08,22,160.92,112,-246,286,0.525933217,1.525933217,0.83342167,1.83342167,0.655336674,0.344663326,0.637421821,1.402246931,0.545428265,0.454571735
10141,160.19,97.86,60.96,12.32,159.58,160.2,1.37,197.09,96,-249,308,0.610899557,1.610899557,0.991447656,1.991447656,0.620771168,0.379228832,0.718155098,1.442505087,0.502147268,0.497852732
9452,129.35,62.97,49.03,20.89,160.03,129.37,17.35,143.29,124,-253,274,0.486818709,1.486818709,0.865867801,1.865867801,0.672576955,0.327423045,0.62787308,1.353010427,0.53594365,0.46405635
9929,148.49,91.01,58.66,12.15,155.69,148.5,-1.18,180.84,91,-239,322,0.612903226,1.612903226,1.007946663,2.007946663,0.62,0.38,0.722519913,1.439343471,0.498021197,0.501978803
10014,139.17,77.46,49.84,12.86,165.53,139.18,11.87,166.79,107,-239,304,0.556585471,1.556585471,0.91470863,1.91470863,0.642431796,0.357568204,0.673509338,1.409819586,0.522272676,0.477727324
9855,140.87,75.7,51.42,16.07,162.66,140.88,13.75,165.15,109,-237,310,0.537374885,1.537374885,0.902392277,1.902392277,0.650459436,0.349540564,0.66108482,1.393676218,0.525653942,0.474346058
10018,148.53,88.19,55.43,15.3,158.75,148.54,4.91,181.29,101,-245,312,0.593752104,1.593752104,0.966942705,1.966942705,0.627450152,0.372549848,0.704157678,1.432388704,0.508403218,0.491596782
9993,150.76,86.3,59.18,16,160.19,150.77,5.28,177.88,94,-245,305,0.572433006,1.572433006,0.964977448,1.964977448,0.635957142,0.364042858,0.692959893,1.411069829,0.508911693,0.491088307
9842,146.87,81.49,53.76,11.69,164.72,146.88,11.62,174.6,92,-240,298,0.55484442,1.55484442,0.920882413,1.920882413,0.643151165,0.356848835,0.674126502,1.406170563,0.520594073,0.479405927
10057,145.42,65.4,41.22,9.88,183.17,145.42,38.8,169.6,110,-246,283,0.449731811,1.449731811,0.733186632,1.733186632,0.689782753,0.310217247,0.57126018,1.350407201,0.576971909,0.423028091
9966,136.33,60.01,40.69,17.22,179.52,136.34,35.63,155.65,120,-248,292,0.440181912,1.440181912,0.738648867,1.738648867,0.694356728,0.305643272,0.568862275,1.339001243,0.575159263,0.424840737
10249,132.7,53.97,38.27,15.42,182.75,132.71,40.46,148.4,118,-247,278,0.406706858,1.406706858,0.695101733,1.695101733,0.710880163,0.289119837,0.539509856,1.315669416,0.589935094,0.410064906
10255,137.49,59.38,41.03,13.91,182.21,137.5,37.08,155.84,125,-247,293,0.431885955,1.431885955,0.730307659,1.730307659,0.698379641,0.301620359,0.562457988,1.332623796,0.577931904,0.422068096
10127,146.24,73.16,49.24,11.65,172.26,146.25,23.84,170.16,110,-249,302,0.500273523,1.500273523,0.836980306,1.836980306,0.666545123,0.333454877,0.626151013,1.374258236,0.54437165,0.45562835
9873,142.38,66.05,45.33,11.56,174.93,142.38,31,163.1,115,-254,293,0.463899424,1.463899424,0.782272791,1.782272791,0.683107038,0.316892962,0.593362101,1.351872569,0.561081337,0.438918663
9582,153.87,92.91,58.76,13.72,159.9,153.88,2.2,188.02,106,-248,309,0.603821408,1.603821408,0.985702216,1.985702216,0.623510819,0.376489181,0.713304802,1.436956215,0.503600183,0.496399817
9610,147.88,97.72,56.11,14.26,161.97,147.88,-5.95,189.49,96,-242,320,0.660806059,1.660806059,1.040235326,2.040235326,0.602117264,0.397882736,0.754105593,1.47904309,0.490139538,0.509860462
9535,139.67,76.1,49.65,14.04,166.67,139.68,13.92,166.12,118,-246,302,0.544855731,1.544855731,0.900336507,1.900336507,0.647309635,0.352690365,0.664219311,1.401964927,0.526222591,0.473777409
9369,137.01,78.1,53.24,13.57,158.17,137.03,5.67,161.87,99,-245,288,0.570031385,1.570031385,0.958616159,1.958616159,0.636929943,0.363070057,0.690354796,1.410512484,0.510564561,0.489435439
9121,142.11,79.63,54.28,13.39,159.45,142.13,8.2,167.46,107,-241,295,0.560340581,1.560340581,0.94229822,1.94229822,0.640885722,0.359114278,0.681857528,1.40546871,0.514853996,0.485146004
9690,145.23,83.24,49.59,13.28,168.62,145.23,12.4,178.88,114,-244,315,0.573159815,1.573159815,0.914618192,1.914618192,0.635663326,0.364336674,0.681808849,1.427266194,0.522297346,0.477702654
9453,150.19,91.06,53.88,13.83,162.27,150.2,5.25,187.37,107,-242,310,0.606298688,1.606298688,0.965044277,1.965044277,0.622549223,0.377450777,0.710246484,1.446219435,0.508894386,0.491105614
9218,136.56,69.67,42.01,10.96,176.11,136.56,24.88,164.22,111,-248,291,0.510178676,1.510178676,0.817809022,1.817809022,0.662173302,0.337826698,0.625413003,1.390155121,0.550112794,0.449887206
9484,147.89,79.9,52.2,12.6,166.93,147.9,15.79,175.59,104,-243,303,0.540266414,1.540266414,0.893231456,1.893231456,0.649238334,0.350761666,0.660202909,1.399320306,0.528197436,0.471802564
9639,139.13,69.15,44.38,10.67,175.33,139.14,25.6,163.9,114,-239,295,0.497017178,1.497017178,0.815999425,1.815999425,0.667995007,0.332004993,0.618658384,1.376818702,0.550660967,0.449339033
9405,144.39,79.44,48.47,13.61,169.67,144.4,16.48,175.36,105,-247,314,0.550176605,1.550176605,0.885864672,1.885864672,0.64508779,0.35491221,0.663227211,1.411905009,0.530260742,0.469739258
9322,149.89,95.97,56.48,16.32,160.46,149.92,-2.56,189.38,99,-239,313,0.640269531,1.640269531,1.017079191,2.017079191,0.609655902,0.390344098,0.738721713,1.465038523,0.495766356,0.504233644
9632,145.3,90.74,51.58,14.11,165.94,145.31,2.98,184.46,101,-240,302,0.624501032,1.624501032,0.979490709,1.979490709,0.615573632,0.384426368,0.722876879,1.460889882,0.505180446,0.494819554
9594,148.89,85.65,50.65,13.45,168.54,148.91,12.59,183.89,108,-250,296,0.575256901,1.575256901,0.91544093,1.91544093,0.634817089,0.365182911,0.683071063,1.429237246,0.522073004,0.477926996
9593,158.12,112.3,63.68,16.49,153.94,158.13,-17.86,206.74,90,-252,335,0.710220086,1.710220086,1.112952188,2.112952188,0.584720065,0.415279935,0.793417493,1.506311993,0.473271476,0.526728524
8948,156.65,113.05,68.71,14.82,144.24,156.65,-25.11,200.99,81,-241,326,0.721672518,1.721672518,1.160293648,2.160293648,0.580830552,0.419169448,0.806531771,1.501641818,0.462900033,0.537099967
9358,149.67,99.1,58.48,13.99,156.78,149.67,-7.91,190.29,102,-236,314,0.662123338,1.662123338,1.052849602,2.052849602,0.601640069,0.398359931,0.757050204,1.476098967,0.487127746,0.512872254
9433,151.81,105.59,62.74,14.38,150.31,151.82,-16.52,194.66,93,-245,310,0.695540478,1.695540478,1.108820236,2.108820236,0.58978244,0.41021756,0.784572361,1.492146353,0.474198788,0.525801212
9222,148.98,99.37,57.94,13.51,156.67,148.98,-8.33,190.41,86,-247,323,0.667002282,1.667002282,1.055913545,2.055913545,0.599879203,0.400120797,0.760245506,1.480233907,0.486401776,0.513598224
9318,154.92,96.68,56.22,11.93,162.44,154.92,2.02,195.38,101,-242,338,0.624064033,1.624064033,0.986961012,1.986961012,0.615739269,0.384260731,0.724164062,1.457895235,0.503281138,0.496718862
9222,145.3,80.52,46.26,10.37,174.44,145.3,18.52,179.56,114,-244,297,0.554163799,1.554163799,0.872539573,1.872539573,0.643432823,0.356567177,0.661829192,1.420338275,0.534034108,0.465965892
9022,157.2,102.61,61.23,13.02,157.33,157.21,-6.64,198.58,97,-241,319,0.652735369,1.652735369,1.042239186,2.042239186,0.605057542,0.394942458,0.750080117,1.46976148,0.48965861,0.51034139
9257,158.91,107.02,65,13.45,151.82,158.91,-13.11,200.93,95,-241,311,0.673462966,1.673462966,1.082499528,2.082499528,0.597563269,0.402436731,0.768255102,1.477959895,0.480192186,0.519807814
9010,149.24,98.68,55.54,13.74,161.54,149.25,-4.98,192.38,93,-242,326,0.661216832,1.661216832,1.03336907,2.03336907,0.601968377,0.398031623,0.753100889,1.481882996,0.491794635,0.508205365
9341,161.78,115.47,66.91,15.03,151.2,161.78,-20.6,210.34,90,-239,336,0.713747064,1.713747064,1.127333416,2.127333416,0.583516682,0.416483318,0.797498797,1.504919323,0.47007206,0.52992794
9666,155.65,97.37,59.37,12.2,159.01,155.66,-1.09,193.65,109,-246,303,0.62557019,1.62557019,1.007002891,2.007002891,0.615168761,0.384831239,0.728955446,1.452841596,0.498255386,0.501744614
9237,158.76,110.7,67.15,15.31,149.5,158.77,-19.09,202.31,96,-238,334,0.697278912,1.697278912,1.120244394,2.120244394,0.589178357,0.410821643,0.787260413,1.490018149,0.471643742,0.528356258
